Course	Code	CRN	Type	Dates	Days	Start	Finish	Room
ENGR	489	18688	L1	Trimester 1 + Trimester 2	R	15:10	16:00	KK202
 	 	 	 	 	 	 	 	 
ENVI	114	7018	L1	Trimester 2	MWF	10:00	10:50	MCLT101
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	T	16:10	18:00	AM102
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	TR	10:00	11:50	CO216
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	M	15:10	17:00	AM102
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	W	16:10	18:00	CO119
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	F	12:00	13:50	CO228
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	M	13:10	15:00	CO217
ENVI	114	 	L1-Tut	Trimester 2 starts 2nd week	M	11:00	12:50	CO217
ENVI	214	7019	L1	Trimester 2	MT	15:10	16:00	MCLT102
ENVI	214	7019	L1-Lab	Trimester 2	WF	9:00	11:50	AM104
ENVI	214	7019	L1-Lab	Trimester 2	RF	13:10	16:00	CO217
ENVI	314	7020	L1	Trimester 2	MR	9:00	9:50	KKLT301
ENVI	314	 	L1-Tut	Trimester 2 starts 2nd week	TR	12:00	13:50	CO216
ENVI	314	 	L1-Tut	Trimester 2 starts 2nd week	M	11:00	12:50	CO228
ENVI	314	 	L1-Tut	Trimester 2 starts 3rd week excl wk beg 11Oct	F	14:10	16:00	AM106
ENVI	512	2074	L1	Trimester 1 + Trimester 2	W	9:00	9:50	CO228
ENVI	521	15676	L1	Trimester 2	W	13:10	15:00	COLT122
ENVI	522	17362	L1	Trimester 2	M	16:10	18:00	CO228
ENVI	523	17361	L1	Trimester 2	T	15:10	17:00	CO228
ENVI	526	17359	L1	Trimester 2	T	10:00	11:50	CO118
ENVI	527	17360	L1	Trimester 2	R	10:00	11:50	CO228
ENVI	528	17358	L1	Trimester 2	R	14:10	16:00	CO228
 	 	 	 	 	 	 	 	 
EPOL	111	18225	L1-Tuts	Week of 2 August	W	13:30	15:20	WA223
EPOL	111	18225	L1-Tuts	Week of 26 July	W	13:30	15:20	WA001
EPOL	111	18225	L1	Wks of 12Jul-16Aug, 4Oct-11Oct	M	13:30	15:20	THKLT1
EPOL	111	18225	L1-Studio	Wks of 12Jul-16Aug, 4Oct-11Oct	W	13:30	14:20	PFKPF6
EPOL	111	18225	L1-Tuts	Wks of 12Jul-16Aug, 4Oct-11Oct	W	14:30	15:20	WA306
EPOL	111	18225	L1-Studio	Wks of 12Jul-19Jul, 9Aug-16Aug, 4Oct-11Oct	W	14:30	15:20	PFKPF6
EPOL	111	18225	L1-Tuts	Wks of 12Jul-19Jul, 9Aug-16Aug, 4Oct-11Oct	W	13:30	14:20	WA306
EPOL	112	18226	L1	Wks of 12Jul-16Aug, 4Oct-11Oct	W	9:30	11:20	THKLT4
EPOL	112	18226	L1-Studio	Wks of 12Jul-16Aug, 4Oct-11Oct	F	10:30	11:20	WA322
EPOL	112	18226	L1-Studio	Wks of 12Jul-16Aug, 4Oct-11Oct	F	10:30	11:20	WA211
EPOL	112	18226	L1-Tuts	Wks of 12Jul-16Aug, 4Oct-11Oct	F	9:30	10:20	WA323
EPOL	112	18226	L1-Tuts	Wks of 12Jul-16Aug, 4Oct-11Oct	F	9:30	10:20	WA318
EPOL	113	18676	L3	Wks of 15Nov-13Dec	T	8:30	10:20	THKLT1
EPOL	113	18676	L3	Wks of 15Nov-6Dec	T	13:30	15:20	THKLT4
EPOL	132	18126	L1	Wks of 15Nov-13Dec	W	13:30	15:20	OL207
EPOL	132	18126	L1	Wks of 15Nov-13Dec	R	10:30	12:20	OL207
EPOL	132	18126	L1	Wks of 15Nov-13Dec	M	9:30	11:20	OL207
EPOL	132	18126	L1	Wks of 15Nov-13Dec	T	14:30	16:20	OL207
EPOL	133	18137	L1	Wks of 15Nov-13Dec	TW	8:30	9:20	WA107
EPOL	133	18137	L1	Wks of 15Nov-13Dec	TW	10:30	11:20	WA107
EPOL	134	18138	L1	Wks of 12 Jul-9Aug, 11Oct-25Oct	TF	14:30	16:20	MGYM204
EPOL	181	18231	L1	Trimester 2	TW	13:10	14:00	MCLT102
EPOL	181	18231	L1-Tuts	Trimester 2	W	16:10	17:00	MY632
EPOL	181	18231	L1-Tuts	Trimester 2	T	16:10	17:00	OK501
EPOL	181	18231	L1-Tuts	Trimester 2	W	11:00	11:50	VZ510
EPOL	181	18231	L1-Tuts	Trimester 2	W	15:10	16:00	MY632
EPOL	181	18231	L1-Tuts	Trimester 2	T	9:00	9:50	MY531
EPOL	181	18231	L1-Tuts	Trimester 2	T	14:10	15:00	KP24203
EPOL	211	18227	L1	Wks of 1Mar-29Mar, 19Apr-10May	T	10:30	11:20	THKLT4
EPOL	211	18227	L1-Studio	Wks of 1Mar-29Mar, 19Apr-10May	R	13:30	14:20	WA318
EPOL	211	18227	L1-Studio	Wks of 1Mar-29Mar, 19Apr-10May	R	13:30	14:20	WA211
EPOL	211	18227	L1-Tut	Wks of 1Mar-29Mar, 19Apr-10May	R	12:30	13:20	WA206
EPOL	211	18227	L1-Tut	Wks of 1Mar-29Mar, 19Apr-10May	R	12:30	13:20	WA306
EPOL	211	18227	L1-Studio	Wks of 26 April, 10 May	W	8:00	10:30	WA220
EPOL	211	18227	L1-Studio	Wks of 26 April, 10 May	W	8:00	10:30	WA223
EPOL	211	18227	L1-Studio	Wks of 26 April, 10 May	R	12:00	14:30	WA220
EPOL	211	18227	L1-Studio	Wks of 26 April, 10 May	R	12:00	14:30	WA223
EPOL	212	18228	L1	Wks of 1Mar-29Mar, 19Apr-10May	T	13:30	14:20	THKLT1
EPOL	213	18229	L1-Tut	Week of 29 March	W	14:30	16:20	WA316
EPOL	213	18229	L1-Tut	Week of 29 March	W	14:30	16:20	WA318
EPOL	213	18229	L1-Tut	Week of 29 March	W	14:30	16:20	WA103
EPOL	213	18229	L1	Wks of 1Mar-29Mar, 19Apr-10May	W	13:30	14:20	THKLT1
EPOL	213	18229	L1-Studio	Wks of 1Mar-29Mar, 19Apr-10May	R	9:30	10:20	WA211
EPOL	213	18229	L1-Studio	Wks of 1Mar-29Mar, 19Apr-10May	R	9:30	10:20	WA206
EPOL	213	18229	L1-Tut	Wks of 1Mar-29Mar, 19Apr-10May	R	8:30	9:20	WA211
EPOL	213	18229	L1-Tut	Wks of 1Mar-29Mar, 19Apr-10May	R	8:30	9:20	WA206
EPOL	214	18353	L2	Wks of 1Mar-29Mar,19Apr-3May	W	10:30	11:20	THKLT4
EPOL	214	18353	L2-Tuts	Wks of 1Mar-29Mar,19Apr-3May	W	11:30	12:20	WA211
EPOL	214	18353	L2-Tuts	Wks of 1Mar-29Mar,19Apr-3May	W	11:30	12:20	WA206
EPOL	214	18353	L2-Tuts	Wks of 22Mar-29Mar, 19Apr-10May	R	14:30	15:20	PA303
EPOL	214	18353	L2-Tuts	Wks of 22Mar-29Mar, 19Apr-10May	R	14:30	15:20	PA302
EPOL	214	18353	L2	ks of 1Mar,10May,7Jun	T	8:30	10:20	THKLT4
EPOL	215	18237	L2-Tut	Week of 11 October	W	14:30	17:20	PA305
EPOL	215	18237	L2-Tut	Week of 11 October	W	14:30	17:20	PFKPF3
EPOL	215	18237	L2-Tut	Week of 11 October	W	14:30	17:20	PFKPF5
EPOL	215	18237	L2-Tut	Week of 11 October	W	14:30	17:20	PA301
EPOL	215	18237	L2-Tut	Week of 11 October	W	14:30	17:20	WA322
EPOL	215	18237	L2	Wks of 12 Jul-26Jul,6Sep-11Oct	W	11:30	13:20	THKLT1
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-11Oct	R	13:30	14:20	WA322
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-11Oct	R	13:30	14:20	PA307
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-4Oct	W	15:30	16:20	WA322
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-4Oct	R	13:30	14:20	WA323
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-4Oct	W	15:30	16:20	WA323
EPOL	215	18237	L2-Tut	Wks of 12 Jul-26Jul,6Sep-4Oct	W	15:30	16:20	PA307
EPOL	231	18140	L1	Trimester 2	TR	10:30	12:20	WA206
EPOL	231	18659	L2	Wks of 12 Jul-9Aug, 11Oct-25Oct	F	12:30	14:20	WA211
EPOL	231	18659	L2	Wks of 12 Jul-9Aug, 11Oct-25Oct	W	8:30	10:20	PA305
EPOL	232	18141	L1	Trimester 2	TR	8:30	10:20	MGYM204
EPOL	232	18141	L1-T1	Trimester 2 starts 2nd week finish 4 Oct	R	8:30	10:20	WA316
EPOL	232	18141	L1-T1	Wks of 12 Jul-26Jul,9aug-16Aug,6Sep-11Oct	T	8:30	10:20	WA311
EPOL	232	18141	L1-T1	Wks of 12Jul, 11Oct	R	8:30	10:20	WA318
EPOL	232	18660	L2	Wks of 12 Jul-9Aug, 11Oct-25Oct	MW	10:30	12:20	MGYM204
EPOL	232	18660	L2-T1	Wks of 12 Jul-9Aug, 11Oct-25Oct	M	10:30	12:20	WA311
EPOL	232	18660	L2-T1	Wks of 12 Jul-9Aug, 11Oct-25Oct	W	10:30	12:20	WA316
EPOL	233	18142	L1	Wks of 12 Jul-9Aug, 11Oct-25Oct	TF	10:30	12:20	WA311
EPOL	234	18143	L1	Wks of 15Nov-6Dec	TR	13:30	14:20	WA206
EPOL	251	18128	L1	Wks of 12 Jul-9Aug, 11Oct-25Oct	TF	8:30	10:20	OL101
EPOL	252	18144	L1-Tuts	Week of 27 September	W	13:30	15:20	PA307
EPOL	252	18144	L1	Wks of 12 Jul-9Aug, 11Oct-25Oct	MW	13:30	15:20	WA103
EPOL	252	18144	L1-Tuts	Wks of 19 Jul-16Aug,6-20Sep,4-18Oct	W	13:30	15:20	OL207
EPOL	252	18144	L1-Tuts	Wks of 19Jul-16Aug, 6Sep-18Oct	M	13:30	15:20	OL207
EPOL	253	18145	L1	Wks of 12 Jul-9Aug, 11Oct-25Oct	MF	8:30	10:20	WA103
EPOL	280	18580	L1	ks of 1Mar, 17May	FS	9:30	17:30	PA307
EPOL	301	17315	L1	Wks of 15Nov-6Dec	TW	10:30	12:20	THKLT4
EPOL	311	17272	L1	Wks of 1Mar-15Mar, 24May-31May	MF	11:30	13:20	THKLT1
EPOL	311	17272	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	14:30	15:20	WA318
EPOL	311	17272	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	14:30	16:20	WA318
EPOL	311	17272	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	14:30	15:20	WA322
EPOL	311	17272	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	14:30	16:20	WA322
EPOL	312	17273	L1	Wks of 1Mar-15Mar, 24May-31May	TR	8:30	10:20	THKLT2
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	R	11:30	13:20	PA304
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	11:30	12:20	PA304
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	11:30	12:20	PA303
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	R	11:30	13:20	PA301
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	11:30	12:20	PA301
EPOL	312	17273	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	R	11:30	13:20	PA303
EPOL	313	17274	L1	Week of 12 Jul-26Jul,4Oct-11Oct	TF	10:30	12:20	THKLT1
EPOL	313	17274	L1-Studio	Week of 12 Jul-26Jul,4Oct-11Oct	F	13:30	15:30	WA323
EPOL	313	17274	L1-Studio	Week of 12 Jul-26Jul,4Oct-11Oct	F	13:30	15:20	WA306
EPOL	313	17274	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	T	12:30	13:30	WA311
EPOL	313	17274	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	T	13:30	14:20	WA318
EPOL	314	17275	L1	Week of 12 Jul-26Jul,4Oct-11Oct	MW	8:30	10:20	THKLT3
EPOL	314	17275	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	M	11:30	12:20	PA302
EPOL	314	17275	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	M	11:30	12:20	PA304
EPOL	314	17275	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	W	10:30	12:20	WA306
EPOL	314	17275	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	W	10:30	12:20	WA318
EPOL	316	18272	L2	Wks of 12 Jul-16Aug,6Sep-27Sep	T	8:30	10:20	THKLT3
EPOL	320	17276	L1	Wks of 1Mar-15Mar, 24May-31May	TF	9:30	11:20	THKLT1
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	MGYM204
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	PA301
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	WA323
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	WA318
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	WA211
EPOL	320	17276	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	T	14:30	16:20	WA206
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	14:30	15:20	MA108
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	14:30	15:20	WA206
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	13:30	14:20	MA108
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	13:30	14:20	MGYM204
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	W	8:30	9:20	PA305
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	13:30	14:20	WA206
EPOL	320	17276	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	14:30	15:20	PA303
EPOL	320	17276	L1-Tut	Wks of 24May-31May	W	15:30	16:20	WA322
EPOL	321	17277	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	M	10:30	12:20	WA316
EPOL	321	17277	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	M	10:30	12:20	WA311
EPOL	321	17277	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	M	13:30	15:20	WA316
EPOL	321	17277	L1-Studio	Wks of 1Mar-15Mar, 24May-31May	M	13:30	15:20	WA311
EPOL	321	17277	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	13:30	15:20	WA316
EPOL	321	17277	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	11:30	12:20	WA316
EPOL	321	17277	L1-Tut	Wks of 1Mar-15Mar, 24May-31May	R	13:30	15:20	WA322
EPOL	322	17270	L1	Week of 12 Jul-26Jul, 27Sep-11Oct	W	8:30	9:20	THKLT4
EPOL	322	17270	L1	Week of 12 Jul-26Jul, 27Sep-11Oct	T	13:30	15:20	THKLT1
EPOL	322	17270	L1-Tut A	Wks of 12Jul, 11Oct	W	9:30	11:20	WA311
EPOL	322	17270	L1-Tut B	Wks of 12Jul, 11Oct	F	13:30	15:20	WA311
EPOL	322	17270	L1-Tut C	Wks of 12Jul, 11Oct	R	8:30	10:20	WA316
EPOL	322	17270	L1-Tut D	Wks of 12Jul, 11Oct	R	10:30	12:20	WA316
EPOL	322	17270	L1-Tut E	Wks of 12Jul, 11Oct	F	8:30	10:20	WA316
EPOL	322	17270	L1-Tut F	Wks of 12Jul, 11Oct	F	10:30	12:20	WA316
EPOL	322	17270	L1-Tut A	Wks of 19Jul, 4Oct	W	9:30	11:20	WA211
EPOL	322	17270	L1-Tut B	Wks of 19Jul, 4Oct	F	13:30	15:20	WA104
EPOL	322	17270	L1-Tut C	Wks of 19Jul, 4Oct	R	8:30	10:20	WA206
EPOL	322	17270	L1-Tut D	Wks of 19Jul, 4Oct	R	10:30	12:20	WA306
EPOL	322	17270	L1-Tut E	Wks of 19Jul, 4Oct	F	8:30	10:20	WA206
EPOL	322	17270	L1-Tut F	Wks of 19Jul, 4Oct	F	10:30	12:20	WA103
EPOL	322	17270	L1-Tut A	Wks of 26Jul, 27Sep	W	9:30	11:20	WA107
EPOL	322	17270	L1-Tut B	Wks of 26Jul, 27Sep	F	13:30	15:20	WA107
EPOL	322	17270	L1-Tut C	Wks of 26Jul, 27Sep	R	8:30	10:20	WA107
EPOL	322	17270	L1-Tut D	Wks of 26Jul, 27Sep	R	10:30	12:20	WA107
EPOL	322	17270	L1-Tut E	Wks of 26Jul, 27Sep	F	8:30	10:20	WA107
EPOL	322	17270	L1-Tut F	Wks of 26Jul, 27Sep	F	10:30	12:20	WA103
EPOL	323	17271	L1	Week of 12 Jul-26Jul, 27Sep-11Oct	M	8:30	10:20	THKLT4
EPOL	323	17271	L1	Week of 12 Jul-26Jul, 27Sep-11Oct	T	8:30	9:20	THKLT4
EPOL	323	17271	L1-Tut A	Week of 12 July	W	13:30	15:20	WA104
EPOL	323	17271	L1-Tut A	Week of 12 July	W	13:30	15:20	THK0104
EPOL	323	17271	L1-Tut B	Week of 12 July	W	15:30	17:20	THK0104
EPOL	323	17271	L1-Tut B	Week of 12 July	W	15:30	17:20	WA104
EPOL	323	17271	L1-Tut C	Week of 12 July	R	10:30	12:20	WA104
EPOL	323	17271	L1-Tut C	Week of 12 July	R	10:30	12:20	THK0104
EPOL	323	17271	L1-Tut D	Week of 12 July	R	15:30	17:20	THK0104
EPOL	323	17271	L1-Tut D	Week of 12 July	R	15:30	17:20	WA104
EPOL	323	17271	L1-Tut E	Week of 12 July	F	10:30	12:20	WA103
EPOL	323	17271	L1-Tut E	Week of 12 July	F	10:30	12:20	THK0104
EPOL	323	17271	L1-Tut F	Week of 12 July	R	8:30	10:20	WA103
EPOL	323	17271	L1-Tut A	Week of 27 September	W	13:30	15:20	OL207
EPOL	323	17271	L1-Tut A	Week of 27 September	W	13:30	15:20	THK0104
EPOL	323	17271	L1-Tut B	Week of 27 September	W	15:30	17:20	THK0104
EPOL	323	17271	L1-Tut B	Week of 27 September	W	15:30	17:20	OL207
EPOL	323	17271	L1-Tut C	Week of 27 September	R	10:30	12:20	THK0104
EPOL	323	17271	L1-Tut C	Week of 27 September	R	10:30	12:20	OL207
EPOL	323	17271	L1-Tut D	Week of 27 September	R	15:30	17:20	THK0104
EPOL	323	17271	L1-Tut D	Week of 27 September	R	15:30	17:20	OL207
EPOL	323	17271	L1-Tut E	Week of 27 September	F	10:30	12:20	THK0104
EPOL	323	17271	L1-Tut E	Week of 27 September	F	10:30	12:20	OL207
EPOL	323	17271	L1-Tut F	Week of 27 September	R	8:30	10:20	OL207
EPOL	323	17271	L1-Tut F	Wks of 12Jul, 27Sep	R	8:30	10:20	THK0104
EPOL	323	17271	L1-Tut A	Wks of 19Jul, 4Oct	W	13:30	15:20	MGYM101
EPOL	323	17271	L1-Tut A	Wks of 19Jul, 4Oct	W	13:30	15:20	MGYM204
EPOL	323	17271	L1-Tut B	Wks of 19Jul, 4Oct	W	15:30	17:20	MGYM204
EPOL	323	17271	L1-Tut B	Wks of 19Jul, 4Oct	W	15:30	17:20	MGYM101
EPOL	323	17271	L1-Tut C	Wks of 19Jul, 4Oct	R	10:30	12:20	MGYM204
EPOL	323	17271	L1-Tut C	Wks of 19Jul, 4Oct	R	10:30	12:20	MGYM101
EPOL	323	17271	L1-Tut D	Wks of 19Jul, 4Oct	R	15:30	17:20	MGYM204
EPOL	323	17271	L1-Tut D	Wks of 19Jul, 4Oct	R	15:30	17:20	MGYM101
EPOL	323	17271	L1-Tut E	Wks of 19Jul, 4Oct	F	10:30	12:20	MGYM204
EPOL	323	17271	L1-Tut E	Wks of 19Jul, 4Oct	F	10:30	12:20	MGYM101
EPOL	323	17271	L1-Tut F	Wks of 19Jul, 4Oct	R	8:30	10:20	MGYM101
EPOL	323	17271	L1-Tut F	Wks of 19Jul, 4Oct	R	8:30	10:20	OL101
EPOL	323	17271	L1-Tut A	Wks of 26Jul, 11Oct	W	13:30	15:20	PA307
EPOL	323	17271	L1-Tut B	Wks of 26Jul, 11Oct	W	15:30	17:20	MGYM204
EPOL	323	17271	L1-Tut C	Wks of 26Jul, 11Oct	R	10:30	12:20	PA0102
EPOL	323	17271	L1-Tut D	Wks of 26Jul, 11Oct	R	15:30	17:20	PA303
EPOL	323	17271	L1-Tut E	Wks of 26Jul, 11Oct	F	10:30	12:20	WA318
EPOL	323	17271	L1-Tut F	Wks of 26Jul, 11Oct	R	8:30	10:20	PA0102
EPOL	324	18129	L1	Wks of 1Mar-15Mar, 3May-17May	R	9:30	12:20	PA307
EPOL	324	18129	L1	Wks of 1Mar-15Mar, 3May-17May	M	8:30	11:20	PA307
EPOL	330	17278	L1	Wks of 1Mar-15Mar, 24May-31May	MR	15:30	17:20	WA318
EPOL	330	17278	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	W	15:30	16:20	WA318
EPOL	330	17278	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	W	16:30	17:20	WA318
EPOL	330	17278	L1-Tuts	Wks of 8Mar-15Mar, 24May-31May	T	10:30	12:20	MA108
EPOL	330	17278	L1-Tuts	Wks of 8Mar-15Mar, 24May-31May	T	11:30	13:20	MGYM204
EPOL	330	17278	L1-Tuts	Wks of 8Mar-15Mar, 24May-31May	T	8:30	10:20	PA305
EPOL	331	17261	L1	Trimester 2	MW	15:30	17:20	WA318
EPOL	331	17261	L1-Studio	Trimester 2	T	10:30	12:20	PFKPF3
EPOL	331	17261	L1-Studio	Trimester 2	T	13:30	15:20	WA323
EPOL	331	17261	L1-Tuts	Trimester 2	W	11:30	12:20	WA323
EPOL	331	17261	L1-Tuts	Trimester 2	W	14:30	15:20	WA323
EPOL	332	17279	L1	Wks of 1Mar-15Mar, 24May-31May	W	10:30	12:20	MGYM101
EPOL	332	17279	L1	Wks of 1Mar-15Mar, 24May-31May	W	8:30	10:20	MGYM204
EPOL	332	17279	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	10:30	11:20	MGYM204
EPOL	333	17263	L1	Trimester 2	W	10:30	12:20	MGYM101
EPOL	333	17263	L1	Trimester 2	W	8:30	10:20	MGYM204
EPOL	333	17263	L1-Tuts	Trimester 2	W	12:30	13:20	MGYM204
EPOL	334	17280	L1	Wks of 1Mar-15Mar, 24May-31May	R	10:30	12:20	MGYM204
EPOL	334	17280	L1	Wks of 1Mar-15Mar, 24May-31May	M	15:30	17:20	MGYM204
EPOL	334	17280	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	R	10:30	12:20	MGYM101
EPOL	334	17280	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	11:30	12:20	MGYM101
EPOL	334	17280	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	15:30	17:20	MGYM101
EPOL	334	17280	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	11:30	12:20	MGYM204
EPOL	335	17264	L1	Trimester 2	R	10:30	12:20	WA211
EPOL	335	17264	L1-Tuts	Trimester 2	R	9:30	10:20	WA211
EPOL	335	17264	L1	Week of 19Jul-26Jul, 4Oct-11Oct	M	9:30	11:20	WA211
EPOL	336	17281	L1	Wks of 1Mar-15Mar, 24May-31May	W	10:30	12:20	PFKPF6
EPOL	336	17281	L1	Wks of 1Mar-15Mar, 24May-31May	M	9:30	11:20	OL101
EPOL	336	17281	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	8:30	9:20	MGYM204
EPOL	336	17281	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	10:30	12:20	WA211
EPOL	337	17266	L1	Trimester 2	T	10:30	12:20	PA301
EPOL	337	17266	L1	Trimester 2	F	13:30	15:20	PA301
EPOL	337	17266	L1-Tuts	Trimester 2	F	15:30	16:20	WA211
EPOL	337	17266	L1-Tuts	Week of 12 Jul-26Jul,4Oct-11Oct	F	10:30	12:20	PA301
EPOL	338	17282	L1	Wks of 1Mar-15Mar, 24May-31May	R	13:30	15:20	WA311
EPOL	338	17282	L1	Wks of 1Mar-15Mar, 24May-31May	F	13:30	15:20	WA316
EPOL	338	17282	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	15:30	16:20	WA316
EPOL	339	17267	L1	Trimester 2	R	8:30	10:20	WA311
EPOL	339	17267	L1	Trimester 2	W	13:30	15:20	WA318
EPOL	339	17267	L1-Tuts	Trimester 2	M	12:30	13:20	WA318
EPOL	340	17283	L1	Wks of 1Mar-15Mar, 24May-31May	R	10:30	12:20	OL207
EPOL	340	17283	L1	Wks of 1Mar-15Mar, 24May-31May	M	15:30	17:20	OL207
EPOL	340	17283	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	11:30	12:20	OL207
EPOL	341	17268	L1	Trimester 2	M	15:30	17:20	OL101
EPOL	341	17268	L1	Trimester 2	R	10:30	12:20	OL101
EPOL	341	17268	L1-Tuts	Trimester 2	M	11:30	12:20	OL101
EPOL	342	17284	L1	Wks of 1Mar-15Mar, 24May-31May	W	8:30	12:20	OL207
EPOL	342	17284	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	M	10:30	11:20	THK0104
EPOL	343	17269	L1	Trimester 2	W	8:30	12:20	OL207
EPOL	343	17269	L1-Tuts	Trimester 2	W	14:30	15:20	WA311
EPOL	343	17269	L1-Tuts	Trimester 2	W	12:30	13:20	OL207
EPOL	343	17269	L1-Tuts	Trimester 2	W	15:30	16:20	WA311
EPOL	344	17260	L1	Wks of 1Mar-15Mar, 24May-31May	T	15:30	17:20	WA311
EPOL	344	17260	L1	Wks of 1Mar-15Mar, 24May-31May	R	8:30	10:20	WA311
EPOL	344	17260	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	17:30	18:20	WA311
EPOL	345	17321	L1	Trimester 2	TR	15:30	17:20	WA311
EPOL	345	17321	L1-Tuts	Trimester 2	W	14:30	15:20	WA316
EPOL	345	17321	L1-Tuts	Trimester 2	W	15:30	16:20	WA316
EPOL	346	17322	L1	Wks of 1Mar-15Mar, 24May-31May	T	8:30	10:20	OL207
EPOL	346	17322	L1	Wks of 1Mar-15Mar, 24May-31May	F	8:30	10:20	PA303
EPOL	346	17322	L1	Wks of 1Mar-15Mar, 24May-31May	W	15:30	16:20	PA303
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	T	10:30	11:20	WA206
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	8:30	10:20	MGYM204
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	W	15:30	16:20	PA304
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	8:30	10:20	WA206
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	F	8:30	10:20	WA211
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	W	15:30	16:20	WA311
EPOL	346	17322	L1-Tuts	Wks of 1Mar-15Mar, 24May-31May	W	15:30	16:20	WA323
EPOL	347	17323	L1	Trimester 2	F	8:30	10:20	MGYM204
EPOL	347	17323	L1	Trimester 2	T	8:30	10:20	WA206
EPOL	347	17323	L1-Studio	Trimester 2	R	8:30	9:20	THKLT3
EPOL	347	17323	L1-Studio	Trimester 2	R	8:30	10:20	WA306
EPOL	347	17323	L1-Tuts	Trimester 2	T	13:30	14:20	WA206
